included,category,dataset,mean,lower,upper,LR
1,CB-1D-MFN,BrightKite,0.10545760037514719,0.07828365667689431,0.13753890226532625,USLR
1,CB-1D-MFN,Gowalla,0.1969227160726255,0.17622857425958632,0.21867960362952513,USLR
1,CB-1D-MFN,Weeplace,0.167739378472761,0.154417779749937,0.18153205374890524,USLR
1,CB-1H-MFN,BrightKite,0.1192989125465226,0.0896238560734675,0.15389485392745417,USLR
1,CB-1H-MFN,Gowalla,0.19077754850525316,0.16958896322557687,0.2129394126236583,USLR
1,CB-1H-MFN,Weeplace,0.1639870304519068,0.1508866310010709,0.1780420901918123,USLR
1,SW-24H-MFN,BrightKite,0.09176870459760866,0.06563002572284117,0.1237180478108377,USLR
1,SW-24H-MFN,Gowalla,0.18895565318116034,0.16856183128793573,0.2107354745647008,USLR
1,SW-24H-MFN,Weeplace,0.163094423480475,0.1497154774166158,0.17719288758275098,USLR
1,TFN,BrightKite,0.1257792374277834,0.09624937179858467,0.16064467921597056,USLR
1,TFN,Gowalla,0.1866632645787696,0.1650943247881461,0.20893147189250424,USLR
1,TFN,Weeplace,0.16655439282145332,0.1532081288451813,0.18057382055359322,USLR
2,CB-1D-MFN,BrightKite,0.06920313183412606,0.05665729471995445,0.08191517833317354,USLR
2,CB-1D-MFN,Gowalla,0.1369260816453951,0.1231951240600498,0.15180180476274444,USLR
2,CB-1D-MFN,Weeplace,0.12788486343386923,0.11962686366710847,0.1364562874797904,USLR
2,CB-1H-MFN,BrightKite,0.08059048694056659,0.06625418288901293,0.09682865587139863,USLR
2,CB-1H-MFN,Gowalla,0.13089580502956258,0.11634593508514184,0.14640251000998392,USLR
2,CB-1H-MFN,Weeplace,0.12074471796815571,0.11230444707720152,0.12936348640787487,USLR
2,SW-24H-MFN,BrightKite,0.06915308164179275,0.05519527729046094,0.08363760836217961,USLR
2,SW-24H-MFN,Gowalla,0.12784021203691576,0.11448655569468293,0.14174272486867048,USLR
2,SW-24H-MFN,Weeplace,0.12009494556085792,0.11145130375523,0.1289007796379406,USLR
2,TFN,BrightKite,0.08568018286247366,0.0694354479317646,0.10366862811272136,USLR
2,TFN,Gowalla,0.13028861432107242,0.11549540581519663,0.14545931401911646,USLR
2,TFN,Weeplace,0.1227663379250137,0.11467440477563846,0.13081721257821569,USLR
3,CB-1D-MFN,BrightKite,0.060248083010699595,0.048427521163268185,0.07283318136255328,USLR
3,CB-1D-MFN,Gowalla,0.11742055022027409,0.1053355567334053,0.12973015197445628,USLR
3,CB-1D-MFN,Weeplace,0.10853419199301102,0.10084473762126268,0.11647214433841738,USLR
3,CB-1H-MFN,BrightKite,0.06188416307071314,0.05064908438665491,0.07412480644731313,USLR
3,CB-1H-MFN,Gowalla,0.10419438921071791,0.09227815666998462,0.11670677703504918,USLR
3,CB-1H-MFN,Weeplace,0.105128067935017,0.0973685110058107,0.11328007869405708,USLR
3,SW-24H-MFN,BrightKite,0.06300201316405594,0.045648834329787655,0.08448446646937582,USLR
3,SW-24H-MFN,Gowalla,0.1139940376507601,0.10154796048381039,0.12692241264448947,USLR
3,SW-24H-MFN,Weeplace,0.10129576132077608,0.0933652786508645,0.10967136358179698,USLR
3,TFN,BrightKite,0.06778965853305594,0.05676128472503104,0.07969879370885036,USLR
3,TFN,Gowalla,0.10380562507075586,0.09199795022768426,0.11609140373803542,USLR
3,TFN,Weeplace,0.10833801205475811,0.10108342345002458,0.11610490847636258,USLR
4,CB-1D-MFN,BrightKite,0.05859210131451077,0.04394112860005372,0.07770598083172653,USLR
4,CB-1D-MFN,Gowalla,0.10181092543149979,0.09042807562467373,0.11361099204399062,USLR
4,CB-1D-MFN,Weeplace,0.10532283703531577,0.09794388811684461,0.11291511881478837,USLR
4,CB-1H-MFN,BrightKite,0.05952588093503613,0.04811468722908037,0.07142972837732031,USLR
4,CB-1H-MFN,Gowalla,0.0972794114777752,0.08527170467042446,0.11008763889345433,USLR
4,CB-1H-MFN,Weeplace,0.0964998143242513,0.08948241857492585,0.10389998336462877,USLR
4,SW-24H-MFN,BrightKite,0.05609958655603503,0.04399187533524415,0.06917703483723153,USLR
4,SW-24H-MFN,Gowalla,0.10015084513846516,0.08838985819798788,0.11230818440008718,USLR
4,SW-24H-MFN,Weeplace,0.09550911140475285,0.08813055000379316,0.10301654571168008,USLR
4,TFN,BrightKite,0.06221159287845141,0.05246322529508241,0.0723760236624646,USLR
4,TFN,Gowalla,0.09503440671862208,0.08308852824396512,0.10720703220778476,USLR
4,TFN,Weeplace,0.09672270461239012,0.08948146121659664,0.10425740322039216,USLR
5,CB-1D-MFN,BrightKite,0.05422182713233141,0.04418726381533628,0.06470197303612421,USLR
5,CB-1D-MFN,Gowalla,0.09300338323940423,0.08114339524006221,0.10578301614075213,USLR
5,CB-1D-MFN,Weeplace,0.09630763800633088,0.08903980303719848,0.10356886217887996,USLR
5,CB-1H-MFN,BrightKite,0.057106501129776166,0.04567385892365464,0.06984853955539759,USLR
5,CB-1H-MFN,Gowalla,0.08514696471841406,0.07352033763710028,0.09728080812132653,USLR
5,CB-1H-MFN,Weeplace,0.09340007596163742,0.08599832812722075,0.10097690046768776,USLR
5,SW-24H-MFN,BrightKite,0.048237863016530255,0.03902082780881926,0.058432309337690155,USLR
5,SW-24H-MFN,Gowalla,0.09265903228132147,0.08003648697636809,0.10630845507676993,USLR
5,SW-24H-MFN,Weeplace,0.0991144533911038,0.09102495805525757,0.10735160571835729,USLR
5,TFN,BrightKite,0.04975952091458535,0.040459053053273075,0.05954807219400741,USLR
5,TFN,Gowalla,0.0851707498154438,0.07372762981378272,0.09723483105475868,USLR
5,TFN,Weeplace,0.09477752084737383,0.08732577023340324,0.1023181548471701,USLR
6,CB-1D-MFN,BrightKite,0.04174582277346347,0.034705134501851365,0.04894566883511329,USLR
6,CB-1D-MFN,Gowalla,0.08671059805420318,0.0758945709210988,0.09821455242182427,USLR
