included,category,dataset,mean,lower,upper,LR
7,CB-1H-MFN,BrightKite,0.22197014010545113,0.18797830586546904,0.25870518723033414,USLR
7,CB-1H-MFN,Gowalla,0.32468373113365373,0.29795179511445236,0.35283462417269695,USLR
7,CB-1H-MFN,Weeplace,0.3240349901109945,0.3059113444774296,0.3422809423125419,USLR
7,SW-24H-MFN,BrightKite,0.18964426460354142,0.1546961715174544,0.22786726906034985,USLR
7,SW-24H-MFN,Gowalla,0.30999816996984236,0.2833872822044559,0.3374686084288285,USLR
7,SW-24H-MFN,Weeplace,0.3041479240064193,0.28588333392451076,0.32249172279424215,USLR
7,TFN,BrightKite,0.2467024930835275,0.21240340698306734,0.2838233958132138,USLR
7,TFN,Gowalla,0.3473000217172465,0.3213819823777148,0.3730251224661953,USLR
7,TFN,Weeplace,0.35724587857602197,0.339989945522062,0.37458983493293485,USLR
8,CB-1D-MFN,BrightKite,0.1992947076238376,0.16738486853131207,0.2353653863842383,USLR
8,CB-1D-MFN,Gowalla,0.32949611390192385,0.3021738796323234,0.35747590621646735,USLR
8,CB-1D-MFN,Weeplace,0.3337222943653413,0.3162803114876344,0.35179157931563193,USLR
8,CB-1H-MFN,BrightKite,0.23256385336219007,0.19736052384755035,0.26905158433883786,USLR
8,CB-1H-MFN,Gowalla,0.33655937374531664,0.30917586540889075,0.3642943300909013,USLR
8,CB-1H-MFN,Weeplace,0.3402012254510786,0.32157693102544954,0.3587187502859289,USLR
8,SW-24H-MFN,BrightKite,0.2028149795822249,0.16804233147238973,0.23996049973715178,USLR
8,SW-24H-MFN,Gowalla,0.32377274436524117,0.29668062796445294,0.3512258991491427,USLR
8,SW-24H-MFN,Weeplace,0.318465264784925,0.30026245657942774,0.3370155699071183,USLR
8,TFN,BrightKite,0.2621933901508576,0.22689664015129227,0.29842047689182544,USLR
8,TFN,Gowalla,0.36012606807226394,0.334144437480603,0.3878843934873462,USLR
8,TFN,Weeplace,0.37513258956634055,0.35788703006856126,0.39259153914293815,USLR
9,CB-1D-MFN,BrightKite,0.20782613687709633,0.17431255925928724,0.2442965558899435,USLR
9,CB-1D-MFN,Gowalla,0.34085916972818087,0.3123355158312093,0.36947201291083703,USLR
9,CB-1D-MFN,Weeplace,0.34578434626954424,0.3275941940667641,0.36446687352040025,USLR
9,CB-1H-MFN,BrightKite,0.24015458959211225,0.20509997966664412,0.27720380084725055,USLR
9,CB-1H-MFN,Gowalla,0.3473839792822161,0.31986257739312013,0.3754088171484657,USLR
9,CB-1H-MFN,Weeplace,0.3541118209796564,0.33545426375130155,0.3727456649071694,USLR
9,SW-24H-MFN,BrightKite,0.2124248952068547,0.17713428601134987,0.24999602632534323,USLR
9,SW-24H-MFN,Gowalla,0.3325499128065125,0.30549003218299803,0.36021188120964853,USLR
9,SW-24H-MFN,Weeplace,0.33232588056229784,0.3131922338590423,0.3510671110187112,USLR
9,TFN,BrightKite,0.2713987548185627,0.23696316236192153,0.30728166348273445,USLR
9,TFN,Gowalla,0.37524261142192217,0.3485943605863207,0.40179888707244815,USLR
