Rank,category,lower_Pi_alters_ratio,upper_Pi_alters_ratio,mean_Pi_alters_ratio,lower_Pi_ego_alters_ratio,upper_Pi_ego_alters_ratio,mean_Pi_ego_alters_ratio,lower_Pi_alters,upper_Pi_alters,mean_Pi_alters,lower_Pi_ego_alters,upper_Pi_ego_alters,mean_Pi_ego_alters,lower_CCE_alters,upper_CCE_alters,mean_CCE_alters,lower_CCE_ego_alters,upper_CCE_ego_alters,mean_CCE_ego_alters,lower_ODLR,upper_ODLR,mean_ODLR,lower_CODLR,upper_CODLR,mean_CODLR
1,CB-1H-CN,0.7186794352085961,0.7354204278740424,0.7271103736684704,1.007523188296247,1.0095508915082707,1.0085423671290599,0.5629527585969158,0.579597067907225,0.5712715782863194,0.7638632651340223,0.7715278337438782,0.767709816266968,2.8179504099638875,2.9177502319067177,2.8689360102384476,1.809636656741616,1.8689591893975783,1.8394280113471146,0.31783266440408514,0.33301512878539496,0.3253468403337888,0.31778780800962064,0.33310034824564727,0.3253468403337888
1,SW-1H-CN,0.6977018132760449,0.7146981129510773,0.7061885155053551,1.0026560050643087,1.0048397160412506,1.0037476157311174,0.5480313642715577,0.5647452741639026,0.5563030298452865,0.760348291691696,0.7682002942855399,0.7643044380242748,2.88239959464182,2.98513840996319,2.9337612373954567,1.8289678972935899,1.888006679986324,1.8588559269516818,0.33821981569241555,0.35332431865837466,0.3455964193833322,0.3379784272430025,0.3532895403092897,0.3455964193833322
2,CB-1H-CN,0.8369791038088393,0.8481107985029588,0.8426074503822439,1.0176234781958018,1.0198683063830376,1.018742816985873,0.6453624365769594,0.6580912154743268,0.6516761478453317,0.7710100374154879,0.7784589980512336,0.7747173346026084,2.4562584766574234,2.543532892291306,2.5001318438441897,1.7674407959972045,1.8255839053939633,1.796490841784967,0.3274871925045887,0.34243701733086435,0.3348675926897517,0.42933442064636484,0.44514104922280123,0.4372773787432938
2,SW-1H-CN,0.8266087648733987,0.8379751084239996,0.8321932776693083,1.0121590543024475,1.014434261424294,1.0132870021339448,0.6378598802641392,0.6507500430780857,0.6443313001011576,0.7670730403916585,0.7746032863068955,0.7708706300092036,2.492980710591519,2.581532825147932,2.5375116552498134,1.7911100176194725,1.84890344237449,1.819335964492734,0.34230745572857624,0.3572783661315677,0.34967205661586326,0.4534720599984867,0.46934142218175134,0.46136588167482784
3,CB-1H-CN,0.8888148215672237,0.8977351215710627,0.8932314319463257,1.0253965363567272,1.027762126990395,1.0265655515562648,0.6812712307344264,0.6924657451412706,0.6868890417886009,0.7764098870261851,0.7836226730743936,0.7800822681129643,2.276325367181223,2.358641835841094,2.317466016901726,1.734529411394251,1.7924095882071431,1.7636141333266109,0.3360576102913617,0.3510745374581486,0.34349240667058195,0.5029615449659763,0.5187545236190627,0.5108854911932168
3,SW-1H-CN,0.882503727240557,0.8914356712811302,0.8870307422147192,1.0208828207039242,1.023233254899684,1.0220539110574711,0.6766959033954058,0.6878807823213139,0.6823320743230489,0.7731965319020425,0.7806389875275308,0.7769097808060547,2.30000997107848,2.380357588539733,2.340168637449808,1.7540147191993072,1.8113580559020637,1.78269277523458,0.3427304129472568,0.3578395720017799,0.35024405167510936,0.5263514948239271,0.5419003501088525,0.5341087663527938
4,CB-1H-CN,0.9211894059635304,0.9287177513665069,0.9250356289235282,1.0321037613716588,1.0346097992191057,1.0333593961360208,0.7037462180497482,0.7138546505143061,0.7088237500430457,0.7812202895819147,0.7882438680070607,0.7847289810189766,2.1593301090418158,2.234382053629381,2.1972422839426917,1.7069622434894407,1.7630131208692568,1.7348508698679046,0.34062580476647425,0.3554578109688957,0.34812216740823104,0.5575136087658359,0.5730978158966442,0.5652617010202681
4,SW-1H-CN,0.9154751469581677,0.9230722559649823,0.9192601152773789,1.0274777813424925,1.0299859868185601,1.028733100597876,0.699453860828804,0.7099574516801093,0.7046199689674034,0.7778849372820755,0.7849933330409609,0.7814599365720554,2.1813464761289474,2.258440895008337,2.2195459203995473,1.7262266717243842,1.7834254297714955,1.7549061626684763,0.34350212443525163,0.35836368296566273,0.35084100264505563,0.57821768786385,0.5934123231295397,0.5857956661659095
5,CB-1H-CN,0.9428144578939058,0.9494154201242028,0.9460772101451734,1.0375354336432159,1.0402294168551567,1.0388633364051163,0.7185182729677753,0.7279947179933893,0.7232828326018838,0.7849989202306056,0.7918716975544009,0.7884689780196912,2.079111648235869,2.1511403426160687,2.1150638390115586,1.6838729163757817,1.7392844947616288,1.7115030881664992,0.34033745906467844,0.3551398135908612,0.34771392092457454,0.5971389152261088,0.612396783332481,0.6047500920891078
5,SW-1H-CN,0.9381501025898485,0.9447471204356472,0.9415226463628001,1.0330795048156454,1.0357242269494136,1.0343849592811258,0.7150886499043128,0.7247929884239398,0.7199245197960104,0.7817997764719257,0.7888195110598258,0.7852767780777904,2.096466781163351,2.1702065186253976,2.1333354663680053,1.7036377439402364,1.7595871676240549,1.7313365080692515,0.3434189905509852,0.35824101236377776,0.3507843366988267,0.6178885646003967,0.632577795366484,0.625275585198928
6,CB-1H-CN,0.9589153230677875,0.965115432725641,0.9620411515043077,1.042162358813428,1.0449974971287175,1.043582938151558,0.7296535860918224,0.7389232627735248,0.7342232139475109,0.7882982349782638,0.7950539701935956,0.7916682371644618,2.0167747001680842,2.085295514543561,2.0516462185445095,1.6646352787887044,1.7185137847300889,1.6913664334926228,0.3399496366311843,0.35459172984421744,0.34712700597696833,0.6292365391878717,0.643793483944465,0.6364191453978462
