userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,Pi_alters_ratio,Pi_ego_alters_ratio,a_Pi
7F89D17062DE61EDDCA0019553F21676,07980FE23C0FD1803266D91BE97FC2BC,1014,848,2.180419589462788,0.6910193191743512,36,1,2.180419589462788,0.6910193191743512,1.4378623004564448,0.8188666988223364,1.4378623004564448,0.8188666988223364,1.358020163200862,0.8313260326309371,0.6842105263157895,0.6842105263157895,social network,0.8312254062193258,0.9850126986049385,0.8590430503320495
803B80D4677669F6ADDF4F908CBC8500,5887B7C721A7DB3E4C5159E27D255345,494,4033,0.594486434135371,0.9405143897648414,95,1,0.594486434135371,0.9405143897648414,0.555005773941071,0.945122680123485,0.555005773941071,0.945122680123485,0.5700141785346442,0.9433786857752295,0.20833333333333334,0.20833333333333334,social network,0.9969637897764942,1.0018486683815866,0.941367860475642
80FC61E9B71FEEE1E1AC068830A1BCA3,8BE778D59493836FACEBEDC044CD3AC4,698,4025,1.3129027312746386,0.852463294490839,83,1,1.3129027312746386,0.852463294490839,1.1083496682684058,0.8797257518846331,1.1083496682684058,0.8797257518846331,1.1652904976996812,0.8722611094525279,0.4827586206896552,0.4827586206896552,social network,0.9773028801271274,1.008557807233651,0.8321101698310595
80FD12D9CFB6B1BDA4C32DA49F1132EE,C51A6348EA71D8534228212036E9693B,181,271,4.237473117581523,0.46956966803504696,15,1,4.237473117581523,0.46956966803504696,2.4126296690539846,0.7403062289276618,2.4126296690539846,0.7403062289276618,2.5781124932989856,0.7183557299237389,0.2,0.2,social network,0.6536728927949065,1.030556586506595,0.8187481087175089
810965C7C6802559DBC4401FB32E3246,9261D94BE7464AF9993065CCABDF43CF,1168,2859,1.7970853363457533,0.8039190958739758,67,1,1.7970853363457533,0.8039190958739758,1.1564307633549753,0.8842430518090205,1.1564307633549753,0.8842430518090205,1.155992931999164,0.8842948216239328,0.3617021276595745,0.3617021276595745,social network,0.9091075467315824,0.9999414563857592,0.9308020080121895
82C7232A4695D1BC74991875E38B270A,D6B743954F7B24824D584F200E498750,678,1021,4.096877541708921,0.4636749213754968,25,1,4.096877541708921,0.4636749213754968,1.25472716510248,0.8763384297731786,1.25472716510248,0.8763384297731786,1.295877086605986,0.8715395241252386,0.35714285714285715,0.35714285714285715,social network,0.5320182373150384,1.005506239837782,0.7102477164816162
833A44CDB350E9EA706611D97C0B5EBC,2C5A96568720121127301CC3EB64070A,637,966,3.191147091107106,0.6230956348849445,54,1,3.191147091107106,0.6230956348849445,2.251664945213796,0.7556116862509691,2.251664945213796,0.7556116862509691,2.2960989515117904,0.749715688011735,0.3225806451612903,0.3225806451612903,social network,0.8311092389401772,1.0078643122099664,0.676196706165504
8416FC4C203559BDEEE12497DE34CD01,3A426C69F7806272DE5C9DD8713E6B3D,349,1290,1.8638622693769185,0.7360518886612062,55,1,1.8638622693769185,0.7360518886612062,1.560671130866004,0.7902162863769121,1.560671130866004,0.7902162863769121,1.6240406265682663,0.7792395382689834,0.4375,0.4375,social network,0.9445771839250932,1.0140864876188298,0.8451729190504019
8487B07770EBC1E5C22E99AF2D9596B3,8F5EDF7C05EE8969C98215A91B9DC8AF,244,597,2.484988452655889,0.6426333672458858,34,1,2.484988452655889,0.6426333672458858,1.9152998977636089,0.7460045053322094,1.9152998977636089,0.7460045053322094,2.025394939857959,0.7270397577136848,0.5714285714285714,0.5714285714285714,social network,0.8839040237177249,1.0260848838283108,0.6753681245186366
84CEB12269FC0707BE118BEB714E7652,89FF469CE16D30291425491B801F3F22,368,292,5.2717065566236085,0.30184755406409636,9,1,5.2717065566236085,0.30184755406409636,2.0371342661114986,0.7929578096257526,2.0371342661114986,0.7929578096257526,2.1923084418736467,0.7738964676903753,0.08860759493670886,0.08860759493670886,social network,0.3900360922500827,1.0246303513857145,0.9581467935812847
