Rank,category,lower_Pi_alters_ratio,upper_Pi_alters_ratio,mean_Pi_alters_ratio,lower_Pi_ego_alters_ratio,upper_Pi_ego_alters_ratio,mean_Pi_ego_alters_ratio,lower_Pi_alters,upper_Pi_alters,mean_Pi_alters,lower_Pi_ego_alters,upper_Pi_ego_alters,mean_Pi_ego_alters,lower_CCE_alters,upper_CCE_alters,mean_CCE_alters,lower_CCE_ego_alters,upper_CCE_ego_alters,mean_CCE_ego_alters,lower_ODLR,upper_ODLR,mean_ODLR,lower_CODLR,upper_CODLR,mean_CODLR
6,CB-1H-CN,0.530658852741218,0.5589708099767976,0.544823667474787,1.0577996692448393,1.0670346256827548,1.0623643300226404,0.27036753901827393,0.2895136059754394,0.2797846742987239,0.5354522612165542,0.5529072558299598,0.5442568460518693,6.972343677740783,7.192419676094939,7.0851158400227705,4.848126914195824,5.045972279217077,4.948084146977733,0.051148091156884,0.05959867014210211,0.055266817404852606,0.20390400450231638,0.22233242438083464,0.21305033490746933
6,SW-1H-CN,0.5167374831002529,0.5455276237646539,0.5313542106576804,1.0547068517952793,1.0638725234027557,1.0592316017903705,0.26413505636006335,0.2838918831994099,0.27378327190606905,0.5342380145645145,0.5519210536442494,0.5427705729782383,7.011879747175683,7.242464975098129,7.130922290023622,4.8600828494823185,5.062887271521103,4.961726091670284,0.05272406565070549,0.06153513914021038,0.057010775023549606,0.19722170284073287,0.2156415101060514,0.2062770785895454
7,CB-1H-CN,0.5515174383231931,0.5799262129970832,0.5656201040878781,1.0638813550019848,1.0735632942438698,1.068611403806407,0.28039300949920304,0.2997546223316264,0.2899941327394213,0.5385075952665899,0.5559278156966363,0.5470906213017974,6.898630147416539,7.1222970575446505,7.0121350224403685,4.821258018236713,5.023636615076851,4.923321290764422,0.0491697881695128,0.0567820684594313,0.05294517742775139,0.21736854766467628,0.2359894559957428,0.22668323933825996
7,SW-1H-CN,0.5399718741635294,0.5696219151080444,0.5549903335566401,1.0610558004805801,1.0707356019129206,1.0658058512435147,0.27558300123209273,0.2951321875139133,0.28531813850772325,0.5367255894950513,0.5547317394764651,0.5457919918497248,6.932527700245406,7.159172272570085,7.048121305455398,4.832113035235759,5.036149674818945,4.935192066918259,0.0509745644064195,0.05940528715235573,0.05517683655360451,0.21246305015270026,0.23164114977705097,0.22198284566798276
8,CB-1H-CN,0.571700594601102,0.6006787747997681,0.5864279492647652,1.0696614691119999,1.0799220949721602,1.0746658092462347,0.29069284823191915,0.3101433896714022,0.30034739655116577,0.541105542218003,0.5587286643373232,0.5498520826008623,6.8255888745382105,7.044463122260887,6.936965620409423,4.799322679842053,4.995426443496786,4.898852246170352,0.050852683409409856,0.05927113311853761,0.05499714177010504,0.23045651714009144,0.2502448749847264,0.24025967283237606
8,SW-1H-CN,0.5596726480072141,0.5899089977684915,0.5749077297179169,1.066822279855307,1.07703459808276,1.0718760950471538,0.2854361954949332,0.30505855665890425,0.29495275274838306,0.5400282056617346,0.5572676618868645,0.5485604592933098,6.86387085302917,7.090638295013999,6.9777331124922375,4.810424136594885,5.00821447416602,4.9107478534570905,0.04943185620447295,0.05751860958058264,0.05342255971933072,0.2255177939430274,0.24510593017643673,0.2350513963020191
9,CB-1H-CN,0.5896174094848977,0.6195079341468186,0.6045702949203848,1.0748528635960808,1.0857208091722736,1.0802139307118201,0.2995704120663475,0.3188907970350368,0.30920923284941454,0.5434932992480966,0.5610247179218857,0.5523701661863446,6.756931559009574,6.981801249732928,6.871470880217928,4.779751572798685,4.9749089934606445,4.876503441402397,0.053799134971883295,0.06274877748818222,0.05819187095787421,0.2440534408030832,0.2644062804561751,0.2542257808356562
9,SW-1H-CN,0.5768812854312346,0.6077010233772128,0.5922401152984295,1.0718915908917088,1.0823755955666687,1.0771725089560966,0.2933611005741022,0.3135523020838156,0.3033873526761017,0.5423653036571001,0.5597933728106401,0.5509762604306255,6.7985626134972765,7.025328132576291,6.915621732507321,4.788616299531032,4.9861879826481745,4.889430167976343,0.046909096050414836,0.05457259310785542,0.05062873357236894,0.23660493538960353,0.2568681511597917,0.2467107284984034
10,CB-1H-CN,0.6041333934010988,0.6349458706436758,0.6196423648576027,1.0798278464289386,1.0911811386636712,1.0854027402667028,0.3066727241110572,0.3264988087887806,0.316514746112706,0.5462493278365679,0.5633605345405127,0.5547182408895964,6.702193166989225,6.925139894722306,6.81732689722745,4.7563807011791335,4.951453077721741,4.855536040743538,0.054023873211494905,0.06276913940069037,0.05828084011194349,0.2567030483278609,0.2773122734573477,0.2668407747325046
10,SW-1H-CN,0.5924721323375658,0.6237150351967908,0.6081840096017521,1.076709975832025,1.0876974471499241,1.0821899609344707,0.3011407959842204,0.3214960307469408,0.3110388286806417,0.5448587397874081,0.5618743165980176,0.5532379152403417,6.741406555909096,6.970782892501,6.858671141333687,4.771648958317179,4.967580058169689,4.869367902418834,0.04771085065865069,0.055863428607545444,0.05170682109640521,0.2476720966430046,0.26830735585216525,0.2578953502319176
