Rank,trajectory,lower_Pi_alters,upper_Pi_alters,mean_Pi_alters,lower_Pi_ego_alters,upper_Pi_ego_alters,mean_Pi_ego_alters,lower_CCE_alters,upper_CCE_alters,mean_CCE_alters,lower_CCE_ego_alters,upper_CCE_ego_alters,mean_CCE_ego_alters,lower_Pi_alters_ratio,upper_Pi_alters_ratio,mean_Pi_alters_ratio,lower_Pi_ego_alters_ratio,upper_Pi_ego_alters_ratio,mean_Pi_ego_alters_ratio
1,Random Trajectory of Alter,0.24210478320160625,0.2469935792565566,0.24455026319898085,0.4208238626901421,0.42451018322680706,0.4226580632626838,7.288447043190403,7.324485182013639,7.3066191568345005,6.01193897816492,6.055201519692516,6.033468208438619,0.6641911156211063,0.6812027281963398,0.6727633260490582,1.0839301715184386,1.088118678874127,1.085981824459467
1,Real Trajectory of Alter,0.2296418259912746,0.2770492643563495,0.2531292144088856,0.40564312797099517,0.4423214351026377,0.42355845136935566,7.08642644761956,7.42963887488579,7.257362666579889,5.816132641268794,6.244596535411977,6.0263497379517075,0.6124213047013874,0.7835153045662611,0.6955371233952673,1.0689403604614112,1.1144620255607174,1.0897974457426212
2,Random Trajectory of Alter,0.28488929734622065,0.28911449042858656,0.28704007957272354,0.434572033504124,0.4381219723576926,0.43631923572605225,7.02115947465605,7.057748944108406,7.039404753783786,5.897587355833239,5.9386862372481595,5.918116645624429,0.7591453920428872,0.7720787628976448,0.7656717275333925,1.1247928518132244,1.129966324427737,1.1273976184410988
2,Real Trajectory of Alter,0.27487395352118893,0.31818560269023344,0.29662715615604945,0.4203368740052561,0.4556021593167555,0.4379946681444581,6.788838276598413,7.156334849595831,6.974963273097798,5.698448421351735,6.117929425780208,5.905130043975162,0.7284358342868182,0.8576799852722443,0.7917487306259562,1.1066124331481277,1.164229327683033,1.1334442859836487
3,Random Trajectory of Alter,0.3022288737969291,0.30634209893014414,0.3042750283928707,0.4434525080616509,0.4469096579064113,0.4452016910012351,6.912960854110328,6.9516033327110085,6.932311650888223,5.824531072077229,5.86525541356776,5.844633499048881,0.8014871583615807,0.813508259030073,0.8074382023616394,1.1499842979064523,1.155471389757653,1.152653250817644
3,Real Trajectory of Alter,0.293252655751616,0.3346108525528415,0.31375288339951346,0.4301476858129749,0.46456374263465045,0.4473060685062937,6.6678060868406765,7.063074145763583,6.861755772086226,5.6275584494625495,6.038850239646341,5.827583603784366,0.7734901528616634,0.8949236143653554,0.8332445465313961,1.1317233446603003,1.1931348037979153,1.160490416069247
4,Random Trajectory of Alter,0.3152512992703765,0.31921721367135053,0.3172656975247073,0.4505618702106265,0.4540182817316356,0.4522692874371704,6.819155489304624,6.857530863920433,6.838066958939987,5.764665856199775,5.805327050363039,5.7850115980322725,0.834361753895217,0.8460120577108015,0.8401978531026038,1.1710593224233061,1.1772806340484367,1.174168835961987
4,Real Trajectory of Alter,0.30632913957220514,0.34768707465055726,0.32705981232134046,0.438040920216057,0.47167658961343606,0.45488828181118474,6.563231279701756,6.9543271278227285,6.762120468906446,5.5692403615789114,5.968919520781858,5.763514133575522,0.8086676112552664,0.9277039208656684,0.8673844764060789,1.1512306667019754,1.2216504386834939,1.1842578547818798
5,Random Trajectory of Alter,0.3263080767408596,0.3301562422330804,0.3282151143795636,0.4557360026878266,0.45913874466737875,0.45742963620981847,6.737971559247445,6.776004224632326,6.756713154588924,5.7210484192511855,5.761220246672429,5.741374083724084,0.8656998079794089,0.8773984904627522,0.8715093967166032,1.1870562222363452,1.1938409902640401,1.190452843962748
5,Real Trajectory of Alter,0.31830551104234667,0.35896698505280594,0.33853896859966354,0.4439097028656526,0.47694799842171515,0.4602758373787682,6.4784999517424176,6.8732198482032585,6.674975747010398,5.526465449925914,5.916293504275242,5.717603152528121,0.8393873097517873,0.9622486373111627,0.8992703677879585,1.1653541793681124,1.2419000010370878,1.2009937394352548
6,Random Trajectory of Alter,0.3372816404092528,0.3411064555548582,0.3391895569303714,0.46092850417454195,0.46429645623843224,0.46260743631675927,6.65713577896226,6.6957218760888715,6.67636525943979,5.677922920990861,5.717326372021579,5.6975007422538555,0.89445376176639,0.9061005066654492,0.9003065930068834,1.202017759346261,1.2090383052895908,1.2055383972791966
6,Real Trajectory of Alter,0.3305091758485081,0.36955214317912866,0.3498423171129705,0.44916612820424073,0.4819865321014635,0.4656910960462111,6.400018762344762,6.7927218892590195,6.591527824488341,5.481354549060849,5.871212210971853,5.671867057631722,0.8669031623422175,0.994058003490498,0.9300780898544023,1.1803600759290602,1.2600693297348193,1.2171771512078313
7,Random Trajectory of Alter,0.3464201294418298,0.3501538383281378,0.3483026682103759,0.4657131417901874,0.46901494333569105,0.4673598996162093,6.589242265189168,6.627530890844242,6.608198743591125,5.637283795968785,5.677045663310359,5.657590736313394,0.9198852003722693,0.9319324837823222,0.9257940881527464,1.2164389296090283,1.223982547360176,1.2202105145916433
7,Real Trajectory of Alter,0.3395438598903557,0.3778618831088432,0.3586301260580045,0.45407334190919774,0.48579037014684556,0.47029711705901805,6.334790743897267,6.71759226284132,6.525260327330818,5.444338852299645,5.830450080030006,5.6330271538284995,0.8946730015055915,1.0188323376827841,0.9544459168516539,1.192667453520109,1.2759148837613,1.2313448966928107
8,Random Trajectory of Alter,0.3525821595636535,0.3562974856477429,0.3544853912930191,0.46917701027097725,0.47239246479522917,0.470787495722187,6.540889805851417,6.578742208624133,6.560028643551948,5.608324001820862,5.647701386571828,5.628027063720807,0.9374359124953833,0.9493784488433799,0.9433660509285484,1.2265047947778953,1.234172465712394,1.2303759038061899
