Rank,trajectory,lower_Pi_alters,upper_Pi_alters,mean_Pi_alters,lower_Pi_ego_alters,upper_Pi_ego_alters,mean_Pi_ego_alters,lower_CCE_alters,upper_CCE_alters,mean_CCE_alters,lower_CCE_ego_alters,upper_CCE_ego_alters,mean_CCE_ego_alters,lower_Pi_alters_ratio,upper_Pi_alters_ratio,mean_Pi_alters_ratio,lower_Pi_ego_alters_ratio,upper_Pi_ego_alters_ratio,mean_Pi_ego_alters_ratio
6,Random Trajectory of Alter,0.7457511327654054,0.7476318117286398,0.7466878209701728,0.8311449266349269,0.8324049103626224,0.8317767281545756,2.151544033670172,2.1672398464012277,2.1593548495473533,1.5302206527315252,1.5412902763492793,1.535844163860165,0.9159345058809708,0.9175361742267312,0.9167357812275573,1.0228905226202407,1.0233338852998046,1.0231157941058968
6,Real Trajectory of Alter,0.8072198868666565,0.822067445738571,0.8145753564114302,0.8405198126419662,0.851993559826743,0.8463120506027021,1.6037738785788047,1.7320622871298677,1.6691041532523794,1.3736994701708087,1.4775088672879384,1.425460303778593,0.9963684264783966,1.006087876955659,1.001299545407117,1.0392040262900688,1.044648148321975,1.041897305950282
7,Random Trajectory of Alter,0.7527306590177002,0.7545415703412244,0.7536394596581009,0.8328087232130723,0.8340378823483231,0.8334240483714364,2.104384338590577,2.119727469836986,2.11195831615071,1.5184821889408238,1.5293214261993602,1.5238071663130583,0.9249997831330794,0.9265424401526418,0.9257715034617964,1.025073987625128,1.0255415875964038,1.0253107539718496
7,Real Trajectory of Alter,0.8126536953138357,0.8268976700064383,0.8198888914686723,0.842724271810554,0.8540190800952374,0.8484257183719301,1.5669101611981693,1.6928014269168017,1.6301383654600812,1.3596357978588975,1.460460650744528,1.4094806155690456,1.0034806965897942,1.0128134074558017,1.0082913453412954,1.0418325007652525,1.047667565898098,1.0446881365736587
8,Random Trajectory of Alter,0.7584326431461131,0.7601440259761991,0.759287498716909,0.8340712251269912,0.8353075453079563,0.8346970454096114,2.0659695105582827,2.0806565568603967,2.07342309761934,1.5090899716813078,1.5198738474489306,1.5144380785891374,0.9322780678511252,0.9337147289024801,0.9329941257988004,1.0267288495301863,1.0272131565878815,1.0269698244326715
8,Real Trajectory of Alter,0.8175852972751989,0.8311417166458012,0.8242482824480276,0.8446131231359213,0.8557037791102312,0.8501369756009971,1.5378780812447919,1.658614844829204,1.59793512655148,1.3453486108868864,1.4463153367942552,1.3964983216452151,1.0096348490567615,1.018294681378823,1.0139787988119389,1.043949024319085,1.0500545446067686,1.0469309629373669
9,Random Trajectory of Alter,0.762870268652474,0.7645436275026595,0.7637048115866412,0.8353030619231286,0.8365468961460252,0.8359236851236778,2.0354803951421636,2.0498820841756524,2.042741023188167,1.4997752486684905,1.5107857042442152,1.5052650828831313,0.9379468739572646,0.9393565059970601,0.9386389640685011,1.0283224259485029,1.0288079229539948,1.0285645139058939
9,Real Trajectory of Alter,0.8208432992089527,0.8342447100250743,0.8275599228444728,0.8460413268237362,0.8569568244806526,0.8515596682767559,1.5140760298482012,1.6335683120847664,1.573050464269687,1.3372688062923352,1.4353304451522753,1.3854469968420056,1.0138105666972983,1.0224398245503816,1.018230248801466,1.0456355445621783,1.052048183110203,1.0487748670377757
10,Random Trajectory of Alter,0.766430917194759,0.7680398136610262,0.7672369840208446,0.8364094659470197,0.8376078314152746,0.8370041319659367,2.0111946394566718,2.0251693680155483,2.0182634594623305,1.4918774404247612,1.502553709406578,1.4972171547678363,0.9425533650325623,0.9439312934496901,0.9432432776277108,1.0297521864998103,1.0302513808973623,1.0299981087890409
10,Real Trajectory of Alter,0.8236608879371003,0.8367200956144203,0.8303480202150353,0.8474947623241446,0.8583615008932056,0.8529072856157102,1.49437104365003,1.6099272922377341,1.5521955149136712,1.3262898645429884,1.4246556707427842,1.3751217241715432,1.0176841347281333,1.026060702154448,1.0218979269515474,1.0473259021678574,1.053787214586152,1.0505552514733842
