Rank,category,lower_Pi_alters_ratio,upper_Pi_alters_ratio,mean_Pi_alters_ratio,lower_Pi_ego_alters_ratio,upper_Pi_ego_alters_ratio,mean_Pi_ego_alters_ratio,lower_Pi_alters,upper_Pi_alters,mean_Pi_alters,lower_Pi_ego_alters,upper_Pi_ego_alters,mean_Pi_ego_alters,lower_CCE_alters,upper_CCE_alters,mean_CCE_alters,lower_CCE_ego_alters,upper_CCE_ego_alters,mean_CCE_ego_alters,lower_ODLR,upper_ODLR,mean_ODLR,lower_CODLR,upper_CODLR,mean_CODLR
6,non-social co-location network,0.9135647865004975,0.9301476723126174,0.9221149995051684,1.0305436534035946,1.0342450080156806,1.0323783620425844,0.7304552471155078,0.750162999177294,0.7404551979534935,0.814492929893595,0.8261423384093516,0.8203501045743509,2.0401953754128734,2.187193137310327,2.1132570201341845,1.5117088506329315,1.6083023820384006,1.5603816895983145,0.2895195227706914,0.31679182803643463,0.30263647986267894,0.5848722677898566,0.6113825234657471,0.5982030402338414
6,social network,0.9544332060452331,0.9683236206006608,0.9614437329040846,1.0365875655804602,1.0409646890299806,1.0387622815623663,0.7571678144292934,0.7727072158273571,0.7649708057992761,0.819002346188379,0.8299633908173338,0.8244456202676691,1.9509508682357453,2.089583102577346,2.0193772449572527,1.482840626258811,1.5767593719180661,1.5299861648992863,0.32341032250808294,0.3501491718582426,0.3367787118845598,0.7288226393307661,0.7496425030685095,0.7391244243349004
7,non-social co-location network,0.9271524502689387,0.9422643798412472,0.9347883007555954,1.0329595079405998,1.0368696029699747,1.0348937642250722,0.7402173474778377,0.7587094979824855,0.7496618246119429,0.8162993189078775,0.8279591976741865,0.8221653571543602,1.983008396612021,2.1303124309987074,2.056122976267823,1.4985680510401713,1.5959694634874924,1.547589445418402,0.2864867711232463,0.31410411119287923,0.3002364506173946,0.6129074006225286,0.6386186770675784,0.6258174804876869
7,social network,0.9610003435826533,0.9748188698022768,0.9679915579208082,1.0387882718176684,1.043299356610477,1.041050476752251,0.7618788530440562,0.7774466689989131,0.7696360251608187,0.8205328425260359,0.8312377185512778,0.8260797763090296,1.916910074082526,2.050083031707689,1.9826572400625813,1.4726662903314982,1.5647839624832371,1.5181934926294365,0.3094945964176889,0.33621800745775166,0.32281577048801213,0.7517506086646555,0.7716287301513466,0.761708900574644
8,non-social co-location network,0.9371442443307122,0.9518097172335107,0.944549175984893,1.0352369301591433,1.039262889267037,1.0372097086940508,0.7473660875815961,0.7653680533512155,0.7564833407784207,0.8180646162557011,0.8293667518955888,0.8238460795814199,1.938886277898554,2.0795403201190643,2.0083719518793104,1.4874438258172877,1.5848480703767431,1.535615612184419,0.29393596669466915,0.32205486346796014,0.30774295263434515,0.63874297168732,0.6637378319298334,0.6513540879472645
8,social network,0.9659786940372147,0.9795870170010488,0.9728721001808959,1.0405440839685132,1.0451443681028272,1.042836168550372,0.7651623666635207,0.7805296960801672,0.7728878241711625,0.8219885276354587,0.8326764419162911,0.8273512060694269,1.887763449044841,2.0166897692648194,1.9525238460093686,1.462871366637085,1.5539747741620704,1.5089909059458433,0.2885325868208135,0.31518214079701723,0.30178434293543616,0.77104098618379,0.7903926935337827,0.7806849072234311
9,non-social co-location network,0.9427184986704086,0.9575013136384118,0.9501892613183378,1.037295933883356,1.0414570386511406,1.039337325455061,0.7512867894241075,0.7691654227609949,0.7602509762354351,0.8195864901854443,0.8309317684458731,0.825362389913741,1.8994208602821054,2.036887618906352,1.9670743343528796,1.4775541929959992,1.572913144208055,1.5246944669657032,0.2929354211362843,0.32014117131790354,0.3062234673034572,0.6614854094889692,0.6856933605021296,0.6735892317734554
9,social network,0.9690979183697809,0.9827851224025203,0.9760437858784302,1.041976862847009,1.0467008281113546,1.0443283564222847,0.7672716486620826,0.7826667795502832,0.7751408963670339,0.8232208006016795,0.8336607557211284,0.8284065892848982,1.867613674501793,1.9939758173851958,1.929660476070064,1.4552272089435987,1.5472046561358344,1.501205352446822,0.27286389163111846,0.29874389410387503,0.28565709618405566,0.7866970976653267,0.8048289088031061,0.7958025226724668
10,non-social co-location network,0.9520651010279121,0.9656295186221343,0.9589554028279069,1.0393627314815133,1.043620840328276,1.041482655711697,0.7580881226289725,0.7748502619162912,0.7665117736772382,0.8213878640016663,0.8325149842686214,0.8268821685147741,1.8613206706522063,1.9959700325411964,1.9283750188139588,1.4670788675116357,1.5622207416729859,1.5140598887821102,0.2817652766704056,0.30878653734527867,0.2953466088946798,0.6798951083004191,0.7036410278302133,0.6916209152320386
10,social network,0.9721820353697863,0.986017408574027,0.9794721811453896,1.0430691432544126,1.0479443676378288,1.045496873948953,0.7700685155428143,0.785227394087718,0.7776773568859108,0.8239008871734544,0.8344482281976003,0.8292561918694268,1.851704275313962,1.9761454270650491,1.9130224679693055,1.4496474865016797,1.540131104174374,1.4948246994131276,0.251609911168433,0.2770861471943222,0.26404252713750226,0.7994715423637646,0.8171788947573517,0.8083634641409526
