Rank,category,lower_Pi_alters_ratio,upper_Pi_alters_ratio,mean_Pi_alters_ratio,lower_Pi_ego_alters_ratio,upper_Pi_ego_alters_ratio,mean_Pi_ego_alters_ratio,lower_Pi_alters,upper_Pi_alters,mean_Pi_alters,lower_Pi_ego_alters,upper_Pi_ego_alters,mean_Pi_ego_alters,lower_CCE_alters,upper_CCE_alters,mean_CCE_alters,lower_CCE_ego_alters,upper_CCE_ego_alters,mean_CCE_ego_alters,lower_ODLR,upper_ODLR,mean_ODLR,lower_CODLR,upper_CODLR,mean_CODLR
1,non-social co-location network,0.09203265416138849,0.11659550980344996,0.10403267741883927,0.9875171435770562,0.9983117559745491,0.9930818170810596,0.04393725919171482,0.05600652630311462,0.04990238505123665,0.4639919788304169,0.478129062420212,0.4710395464337249,8.812783156964077,8.963181743635936,8.887735278611954,5.347590653826974,5.471662507185806,5.410635908493035,0.0824223623692095,0.09105505645819947,0.08660767254964928,0.0822984311783975,0.09087643758702382,0.08660767254964928
1,social network,0.2589469063777859,0.29857184814336185,0.2785814983194533,1.0112951109427093,1.021307561186428,1.0163299807875317,0.12123518447961745,0.13958495221808076,0.13037321579400096,0.4736182879528752,0.48728034314354396,0.4804548007399686,7.965052694858754,8.13851384083779,8.05240349381459,5.274979372840652,5.3966791586658305,5.336745528734888,0.15735214262824834,0.1732204222838215,0.16521132312531617,0.15744253860126867,0.1733181431349856,0.16521132312531617
2,non-social co-location network,0.12336213238277609,0.15027540599331374,0.13674928140929146,0.9895168130202989,1.0011871256622131,0.9954343620714838,0.058702892971812075,0.07224965376873278,0.0654375133388011,0.46509165868235025,0.47944426711332244,0.4722753963665856,8.577747971712231,8.718626483078411,8.648237727679119,5.3344572433837,5.458678113099957,5.396512116275822,0.07208675072198761,0.07945442457816201,0.07577556968556325,0.13091271435223684,0.14174074887248755,0.13630685349047383
2,social network,0.3477305412860021,0.38908935647518145,0.3681949434488996,1.0231239817046267,1.0348776854584898,1.029205703231324,0.16241678546770397,0.182385499607387,0.1722708321687868,0.47919864827427283,0.4924916447931536,0.4859232594127938,7.610819346915674,7.774564609769101,7.692228272583454,5.227401418976932,5.348041184973351,5.288247177631135,0.11649925176552549,0.1269460860984056,0.12166820111555054,0.22649038692462417,0.24426238874367223,0.23529848155031624
3,non-social co-location network,0.15598586374034848,0.18540990157671033,0.17063150434720778,0.9946320237334025,1.0063854018333938,1.000676587583583,0.07402343983365688,0.0883968927344235,0.08113974395935199,0.46739977296012797,0.48182875260217906,0.4745635984266989,8.39131859775259,8.53255943463344,8.462195445802312,5.314649973322548,5.438425287851453,5.376231469635653,0.06718153663370989,0.07399136233561038,0.07053226818861497,0.16550156576631106,0.17778323230030413,0.17152348282080251
3,social network,0.4060557530704755,0.44841781453060925,0.4274073278942895,1.0324628691122382,1.0443401474925509,1.038427557606388,0.18932571558565917,0.2091376187971848,0.1993175351532149,0.4829864511835934,0.4964997184138006,0.48985091055225255,7.389332010462238,7.547616200227738,7.468246512722245,5.194906057646047,5.314745658156958,5.254947683333138,0.10230936053352852,0.1116945697020963,0.10693925828547952,0.27159874997104166,0.28988650360406204,0.28060697768560955
4,non-social co-location network,0.187556612207725,0.21831350121455353,0.20275402117414038,0.9998653192738323,1.0117220643786875,1.0060549712178,0.08820918817919436,0.1033426736225039,0.09575582335643472,0.4694497972761233,0.48368412470884575,0.47666866543685754,8.250151616769433,8.392259326205405,8.321480721433113,5.297425411498169,5.420363702147634,5.358828778987168,0.06615822585869638,0.07337765159903174,0.06972246658375265,0.1937911257777232,0.20770073349837434,0.2006657415557466
4,social network,0.4514429776637468,0.494346405701105,0.4728062304090212,1.0411926132862994,1.0533430644617394,1.0472965361367574,0.21020264263937086,0.2302147730247656,0.22029779381844275,0.48692998548247324,0.5002332992658185,0.493583860244364,7.225351688188013,7.380245860878981,7.302678098178495,5.165766790983514,5.281070743257722,5.223513441315454,0.09141845524157835,0.10009749901891586,0.09573923649169232,0.30378509340649196,0.3228432773465077,0.313121019906368
5,non-social co-location network,0.21205790809639286,0.24544007444380783,0.22864396743788187,1.0048042737144893,1.0167091459316322,1.01088018557489,0.09924378278496378,0.11538411250574836,0.10723355715341959,0.4715745420497095,0.48575011824841574,0.4786594404906597,8.13476847761379,8.277910941517522,8.207241127446677,5.28182909695743,5.404014899808204,5.3425901028856515,0.06259933862015957,0.06928186594816767,0.06585884712130025,0.21637372869794802,0.2310032140644947,0.22364398399623336
5,social network,0.48636725598542335,0.5280948475941153,0.507316945304492,1.0481626563616555,1.0607492611341771,1.0545365645080578,0.22577949784216073,0.24595589414147678,0.2358528177807518,0.48995431545992013,0.5031787626276809,0.4967113598602376,7.099559023769103,7.251892845460024,7.176084703254703,5.139110908913515,5.253932317136925,5.197013633130939,0.08450761061229214,0.09303500884370325,0.08873491660273777,0.3288244823666755,0.34864547807478025,0.33854389009542496
6,non-social co-location network,0.23624225790072484,0.271254474461602,0.2533557242683661,1.008901785566704,1.020766993800421,1.0149735417873778,0.10991198479637813,0.1268264827043157,0.11831610948531084,0.47325584992829,0.4873647936043078,0.4803317076878581,8.034046093023333,8.177698992390003,8.106027761879519,5.26938056982052,5.388340577322123,5.32820503630479,0.06348677592965532,0.07011554681642028,0.06679897508522636,0.23647248234764576,0.2518919814871831,0.2441734967135147
6,social network,0.5127312852268792,0.5561974516637056,0.534354291839811,1.0543915125707777,1.067384327059013,1.0609556161479075,0.2375774906423712,0.2577868699695185,0.24780248223846604,0.49284448713962736,0.505801520736375,0.49937080016127866,7.0116373087956445,7.156562387237785,7.083299674387513,5.117587659019518,5.23142294460322,5.174764224936565,0.0762951618892931,0.08457436245392073,0.08041406914077179,0.34844385741852013,0.3685826442277136,0.3583329476177341
7,non-social co-location network,0.2591968140421396,0.29537834653683054,0.2771619846749131,1.013698765382348,1.0258836643735563,1.0199932292823224,0.12046310358353927,0.13771885761647354,0.12891892339729566,0.47551342512265626,0.4892907721660762,0.482347004969898,7.93800535890137,8.084880212326965,8.011931690412212,5.251584607348583,5.371538365403099,5.311513150019809,0.06081180504288023,0.06725515110430111,0.06402822732542868,0.25419464292671046,0.27025989360003316,0.2621429851226716
7,social network,0.5398581743410327,0.5824323435523189,0.5613325030597344,1.0614220920031785,1.0743923816996321,1.0677231286849906,0.24999983748080426,0.2698219611667582,0.2600826504606792,0.49591901387115667,0.5086654235619946,0.5022223560526028,6.918207855395765,7.066001583957526,6.991420328948869,5.094640196809346,5.207033872675924,5.151213745481899,0.07116072622691458,0.0791132454292619,0.07513758877063204,0.3647935054483623,0.384819566939544,0.3748056954102836
8,non-social co-location network,0.27996465779964497,0.31735378356205407,0.2988257299200024,1.0172769702529967,1.0301360526500059,1.0238958550052077,0.1301026980158452,0.14759898541549107,0.13877763143268007,0.477191840305995,0.49098718639306865,0.48404096872652025,7.857876743281317,8.002496032473292,7.931155024294908,5.236019022933372,5.355774226926054,5.2966609131108635,0.05956773514670977,0.06587150851075019,0.0626700886543969,0.26901127361556426,0.28574497036563284,0.27742845290283935
8,social network,0.557978800257062,0.6006304475325419,0.5795239837118467,1.0654052343627365,1.0785447214254826,1.0719317875458994,0.25839498782523956,0.2780819971729208,0.26830225843528055,0.49750643991805193,0.5103929527474959,0.5040254861411505,6.855601194357429,6.996733622331079,6.926677918909397,5.078233316586717,5.1924096283924515,5.135854803947305,0.06698273132300822,0.07499303174818449,0.07084011018683659,0.37854267497229604,0.39923342448879,0.3889691679446101
9,non-social co-location network,0.29923816194707875,0.33795773395419965,0.31828796012849964,1.0209773996442713,1.033631452794188,1.027464681031202,0.13853908085606367,0.15691767027771128,0.1476989739962281,0.47873753788226425,0.49249357550119915,0.48555859069170265,7.791408902483803,7.936233436654143,7.86474665153949,5.2242272729950185,5.343243713422923,5.283813701866384,0.05893376065107874,0.06511790761783257,0.062019867099207364,0.28260299795338106,0.2998932154603597,0.2913223607817965
9,social network,0.5745031403843998,0.616615303635191,0.5955977143778934,1.0689757723879154,1.082509378236032,1.0758013373831727,0.26559130731441777,0.2852619016801263,0.2754483748799208,0.4992629314584229,0.5121476033166126,0.5056549835755562,6.803715635855046,6.9445659524372445,6.873767250630183,5.065091891530868,5.177232731022517,5.122106251999106,0.06514778638137354,0.0728857295652393,0.06894949508459747,0.3917627326648715,0.4124259438923561,0.4019922725237149
10,non-social co-location network,0.3155150626899979,0.3537331932794775,0.33450254086027525,1.0226029745045069,1.036398820237241,1.0296984875998636,0.14578706151408516,0.16423451203852724,0.15491010440749456,0.47972059968738595,0.49358875863028356,0.4865016903396482,7.735151071195316,7.882058039920579,7.809191375628895,5.215889747737856,5.333849571581694,5.274744619198994,0.06115779079537634,0.06756781469717078,0.06427716239564303,0.29561188631045954,0.31345943145162813,0.30458368676350184
10,social network,0.588255737004064,0.63135162349076,0.6101924154726913,1.0731304632763947,1.0865963650345778,1.0798210170302942,0.27236371233697365,0.2915625590914517,0.2819839991758007,0.5009919903269531,0.5136799374065926,0.5073242711574342,6.755081709000281,6.894282183168814,6.825165198918873,5.05031289329049,5.1632503930165585,5.10821902706957,0.06035621050616564,0.06806425619412132,0.0642167960713891,0.403020697630335,0.4236809464902293,0.4133711303719873
