,Norm RoC of final 20% of data,Norm RoC of final 20% of data (with 30% cutoff)
171,0.04153460778012207,-0.008368367574429781
172,0.0006262026646850583,0.0006262026646850583
173,0.028036198939920275,0.012995443290277426
174,0.007390917966834987,0.007390917966834987
175,0.043335984231100994,0.05806848913331708
176,0.02282477671361722,0.015187221741222076
177,0.027275296599833736,0.027275296599833736
178,0.008729990377726808,0.008729990377726808
179,-0.00035917966226795505,-0.00035917966226795505
180,-0.016866490782638736,-0.016866490782638736
181,0.04451352490105491,0.023370875088297834
182,0.07285792314912373,-0.033078687800226124
183,0.03209128205086791,0.07886593389738425
184,0.0051357300073367204,0.030821300876378684
185,0.02348549807509321,-0.01802465146424156
186,0.027393315024392798,0.027393315024392798
187,0.047683638908853423,0.047683638908853423
188,0.03687046161042348,0.010535347025443275
189,0.004322605373281152,0.01942476101757621
190,0.024477985879170577,0.02547334084416661
191,-0.0310618058538948,-0.0310618058538948
192,0.002431033106345211,0.002431033106345211
193,0.04089213303933809,0.0065131756756259184
194,0.026360179921913248,0.026360179921913248
195,0.04143436607700661,0.04143436607700661
196,0.016791677734474115,0.037673620691210864
197,0.03639321757220081,0.020833687742582277
198,0.012913678397953935,0.012913678397953935
199,0.03398475424456182,0.03398475424456182
200,0.06755231247052446,0.06755231247052446
201,-0.039874772386033284,0.005266267752268724
202,0.04026128626672609,0.04160143991402687
203,-0.0022915988277433666,-0.009740990990991141
204,0.0516599234729878,0.0516599234729878
205,0.019814204616900203,0.019814204616900203
206,0.0753532322151782,0.002532193558432483
207,-0.003903890931174081,-0.003903890931174081
208,0.05854756691126425,-0.012470401945260086
209,0.1644900914206821,0.01966628608290391
210,0.02870058233034208,-0.004677581938776505
211,0.018365870765417357,0.018365870765417357
212,-0.04167876512229841,0.03129860229406358
213,0.01776122821934139,0.03768046341499585
214,-0.0194549080434302,-0.026528854435830935
215,0.03266081935786736,0.028869477098580208
216,0.01771730109121925,0.01771730109121925
217,0.02614651856740222,0.057851740857894664
218,0.04352771754420758,0.05501672789565891
219,0.008997716474332451,0.008997716474332451
220,-0.003942937666808428,-0.003942937666808428
221,-0.02400388099583505,-0.017833490366365057
222,0.022182268090952546,0.0374224926566792
223,0.0382122277385424,0.02760925961993691
224,0.04661137479309681,0.054631639707065104
225,0.015511091272003572,0.06259180953990617
226,0.012511297636572256,0.012511297636572256
227,0.05619684079526063,0.05619684079526063
228,0.030468918345819537,0.03971332368596548
229,0.035889890839186485,0.0581013502825979
230,0.013436510728103987,0.00456300456300464
231,0.0013166210238041904,-0.0006648936170209944
232,0.0411271627056387,0.03881783437264332
233,0.03922507521279321,0.03922507521279321
234,0.07558440412761205,0.08176751879589328
235,-0.01103810738184851,-0.01103810738184851
236,-0.01844628140369075,-0.01844628140369075
237,0.028438227184898836,0.028438227184898836
238,0.026171701250873435,0.024392631953703434
239,0.053758888969455514,0.053758888969455514
240,0.022277116590010703,0.022277116590010703
241,0.04505313882353326,0.010135124896394369
242,0.06029314772745372,0.030988240888955507
243,0.005493021444124011,0.005493021444124011
244,-0.0045536696328261185,0.033868354337688276
245,-0.04648163532959709,-0.01436747053893966
246,0.027563369360932684,0.017993317049818665
247,0.01476980720695154,0.01476980720695154
248,0.08693550271180285,0.02418436505527749
249,0.03550996527384316,0.03550996527384316
250,0.007827022052366427,-0.003913445256480812
251,0.027020730368194718,0.045364075414475576
252,0.00038352096960227405,0.011908813465735751
253,0.035081219464845596,0.015761288368252586
254,0.04482289669238751,0.09340997250882564
255,0.03649216188540665,0.02546479016941946
256,0.02958159322476698,0.02958159322476698
257,0.03863015580533368,0.028616995481897625
258,0.03516713390170953,0.02432610207750458
259,-0.030957271857382493,0.02365945943018634
260,0.18797258703396202,0.033221546141885834
261,0.03028785982478087,0.023150138163954545
262,-0.006840459438330794,0.008227789976372569
263,0.002468902999092669,0.002468902999092669
264,0.017294303471568937,0.017294303471568937
265,1.0,0.03700311787989523
266,0.012386271643514428,0.012386271643514428
267,0.02731130701263602,0.02664404612532698
268,0.005433119585062397,0.005433119585062397
269,-0.04017028873722973,-0.04017028873722973
270,-0.022090810490380867,0.0004326744811838641
271,0.009212686479882782,-0.027509267228445176
272,0.06857125240201394,0.15444534902189783
273,-0.0034876028400008894,-0.03878390548169384
274,0.01873161610526079,-0.00023928527886540968
275,0.009559383480303607,-0.013705450730947992
276,-0.008468502589462117,-0.008468502589462117
277,0.03511769658074806,0.027772742277156603
278,0.019667582395971318,0.023285112682466892
279,0.06336734140634569,0.027741794034073862
280,0.04335478001982759,-0.0011660217876249333
281,0.018309191486396644,-0.006168093875789235
282,0.042400836521357475,0.017014295476407714
283,0.10496451911378021,0.10496451911378021
284,0.023720711169924004,0.04417701242078915
285,0.0477760154193119,0.0477760154193119
286,-0.010955731878196786,0.00853104306778391
287,0.011248520949042025,0.02582763148729833
288,0.034292513652536986,0.024994591737548623
289,0.0929324812621558,0.0929324812621558
290,0.03656054854156724,0.03656054854156724
291,0.08906930338708584,-0.004784860971621765
292,0.003672947733384762,0.003672947733384762
293,0.036072888716175304,0.036072888716175304
294,-0.001939221191752334,0.010848026231621158
295,-0.027780518956898415,-0.027780518956898415
296,0.01630068609085316,-0.031064198087464644
297,-0.013480454193305774,-0.013480454193305774
298,0.00771771611452104,0.02982822747590111
299,0.02872402991578614,0.05635170100101491
300,0.004672649073434859,0.004672649073434859
301,0.06375006890859862,0.028302008349366567
302,0.010451355273388715,0.034747510551833775
303,0.03017357249704105,0.021851522560451985
304,-0.035073015632195274,-0.035073015632195274
305,0.08403184769787239,0.08534846817755086
306,0.04256925432979937,0.04256925432979937
307,0.01767801617222721,0.021417158508166178
308,0.05075039481599775,0.05075039481599775
309,0.04423147925184357,0.04423147925184357
310,0.003078253790576957,0.0068083226614867355
311,0.07173149339362749,0.07173149339362749
312,0.003059734940339954,0.003059734940339954
313,0.03704043299578846,0.03704043299578846
314,0.006188373709548593,0.006188373709548593
315,-0.02123865354571978,0.02221505974313411
316,0.018311509588639887,-0.027648518472267382
317,0.06115796619353631,0.02877494255550874
318,0.3144610946821678,0.05134637044851113
319,-0.00824575586095419,-0.028530872959545924
320,-0.032560541613085525,-0.032560541613085525
321,-0.03101688624152993,-0.03101688624152993
322,0.014404604284304586,0.014404604284304586
323,0.008640438396044009,0.008640438396044009
324,0.0671522634386806,-0.014683541219696724
325,0.03282014907128256,0.03282014907128256
326,0.009795908026902122,0.015363172677109738
327,-0.014111940418636504,-0.01724955571973432
328,0.0012763868433968719,0.01651077673851166
329,0.002267143449363758,0.002267143449363758
330,0.01589790766999684,0.0267251740532926
331,0.029796640708488947,0.029952870047307456
332,0.006177068275430756,0.006177068275430756
333,0.028481032084130754,0.028481032084130754
334,-0.09908207519752263,-0.03493500412039671
335,0.050365739594272776,0.02116315680576356
336,0.019349669912677826,0.0361368548721984
337,0.0017954953222274073,0.0017954953222274073
338,0.006943264313819155,0.006943264313819155
339,0.04095020663834056,0.04095020663834056
340,0.017105770324259195,0.017105770324259195
341,0.09463627915859299,0.09463627915859299
342,0.02633523080917695,0.019247355430046242
343,-0.006541523116412178,0.017936055535884274
344,0.014551209044166812,0.014551209044166812
345,0.05823234750540935,0.039444707296262926
346,0.04072575067159056,-0.01735000133567014
347,0.06275552678148087,0.08300944319400697
348,0.09787410023679158,0.09787410023679158
349,0.052127708935373974,0.052127708935373974
350,0.18732511639386176,-0.009064181965642022
351,0.07178650682751458,0.07178650682751458
352,-0.027258956078516094,-0.027258956078516094
353,0.06054754778201693,0.05384761769351992
354,-0.00830827088645729,0.04546768476456068
355,0.0011485105269713543,0.0011485105269713543
356,0.03645101462776836,0.03645101462776836
357,0.024735531270525277,0.048091876789899
358,-0.02284156386031171,-0.02284156386031171
359,0.09136668972553613,0.04378981091781798
360,0.036707377605494175,0.036707377605494175
361,0.015666620595633705,0.03580685373289077
362,0.036700038685623,0.014789148117116737
363,0.06926788574191399,0.0010843957245548698
364,0.0058630385334197755,0.0058630385334197755
365,-0.007595192126901253,-0.007595192126901253
366,0.08585865188516456,0.08585865188516456
367,-0.011324874776039476,-0.011324874776039476
368,0.0,0.002130300590445469
369,0.0762085436874576,0.05670266797024218
370,-0.0007669845621901294,-0.0007669845621901294
371,-0.005277113714135706,-0.005277113714135706
372,0.05217365620454356,0.05217365620454356
373,0.03977774958355407,0.027744659920458613
374,0.09264555768556054,0.09264555768556054
375,-0.019400984263385934,-0.017303256529183048
376,0.019314565483476143,0.019314565483476143
377,0.018367170104295324,0.018367170104295324
378,-0.022263109475620917,0.018381775333856896
379,0.058607401877107966,0.029164743904940286
380,-0.01391135237667271,-0.01391135237667271
381,0.039954354868995644,0.05043123726415174
382,0.05505093157141557,0.013965833598892249
383,0.024254881808838565,0.024254881808838565
384,0.0001982160555003606,-0.005582290664100248
385,-0.0003151443498144176,-0.0003151443498144176
386,0.04600852755923296,0.04600852755923296
387,0.016738065415164222,0.016738065415164222
388,0.02241081995779009,0.02241081995779009
389,-0.015966091949992954,-0.017115658522604094
390,0.057797476521616556,0.057797476521616556
391,0.02629986665247459,0.053003531180571696
392,0.024297809660930057,0.024494765141384954
393,0.09753720670958571,0.04809277409953188
394,0.03851882588417218,0.02858856399669698
395,-0.04108375166224157,-0.04108375166224157
396,-0.042308892964451346,-0.042308892964451346
397,0.04019647065540062,0.04019647065540062
398,0.02897783450593268,0.005435947112536089
399,0.02196233659730277,0.02964447253239634
400,0.05361126615041144,0.05280707864047986
401,0.0019157633687617583,0.008774490305220548
402,1.0,0.052343477528975474
403,0.036798905575306344,0.036798905575306344
404,-0.005067966803298038,-0.005067966803298038
405,0.10238197550630056,0.10238197550630056
406,-0.008652657601977518,-0.02533936651583709
407,0.024884204751469175,0.024884204751469175
408,0.0011396414452226656,-0.005073629853359409
409,-0.051491344532723096,-0.051491344532723096
410,0.03969560544284286,0.03969560544284286
411,0.0029066135694403483,0.0029066135694403483
412,0.041749842552743534,0.004731098393028592
413,0.001088942115042631,0.001088942115042631
414,0.008973693826000917,0.008973693826000917
415,0.041618582201474776,0.041618582201474776
416,0.02075583835632786,0.14714946131780055
417,-0.015143224372732553,-0.015143224372732553
418,0.02022522519557413,0.00616759733312037
419,0.014093715498152505,0.01904795023669585
420,0.052567526263280866,0.052567526263280866
421,0.0225839426775777,0.0225839426775777
422,-0.034817667553354865,0.02562256919365442
423,0.02706510967638226,0.02706510967638226
424,-0.02101891322620048,0.037611175707472445
425,0.027174006773811914,0.027174006773811914
426,0.01022000602057872,0.01022000602057872
427,0.004606021849380161,0.05317448374828624
428,0.0017395066770052633,0.03077921059542475
429,-0.0004233332918086916,0.004477241256556265
430,0.06437901832562049,0.06437901832562049
431,-0.044803413593416254,0.02584705078934869
432,0.008279322099919106,0.008279322099919106
433,0.02229282838033865,0.04218486979643217
434,0.011001949448197912,0.011001949448197912
435,-0.028910397972497722,0.012667796284357524
436,0.05389291438341917,0.02653311312792328
437,0.04092130809012712,0.04092130809012712
438,-0.024874010313870248,-0.012284389670259162
439,0.04648631402571221,0.04648631402571221
440,0.021606367692644974,-0.011514909478168344
441,-0.033835403574982055,-0.033835403574982055
442,0.007297266768296178,0.004475400929476258
443,0.019047619047619115,0.02348305752561078
444,0.23299224583055958,0.035430400768890494
445,0.039861881072798595,0.039861881072798595
446,0.010475941040393672,0.014498530691363358
447,-0.04704300122520679,-0.04704300122520679
448,0.012865956330789529,0.012865956330789529
449,0.09267562104845657,0.09267562104845657
450,0.05119513877163494,0.05119513877163494
451,-0.01963076100945938,-0.01963076100945938
452,0.019642976176430172,0.015574359671541471
453,0.05952043466959403,0.0063081545600101735
454,0.062375171451244465,0.010994233395270336
455,0.049797411658386824,-0.012860826997579131
456,0.049685966615789744,0.049685966615789744
457,0.004374656061242178,0.0012863779131147522
458,0.02519840520768312,0.00842428855141879
459,-0.0084670501094995,-0.004656963801862049
460,0.05682951114535399,0.05682951114535399
461,-0.011528631959305521,-0.011528631959305521
462,0.03141024925282546,0.03141024925282546
463,-0.010000542667713802,0.048773513354637386
464,0.0030954282905245683,0.0030954282905245683
465,0.10221138418092955,0.10221138418092955
466,0.07307979411296714,0.07307979411296714
467,0.06431075745529746,0.06431075745529746
468,0.04562586967852554,0.04292859485870517
469,0.045760770389283216,0.02888818167946623
470,0.020313790255986716,0.020313790255986716
471,0.06346870861696735,0.024607347286649674
472,-0.003882279273637715,0.016439493079158027
473,0.014691761680625989,0.009918297256297007
474,0.007454192598576793,0.015442004599824111
475,0.03178001622189975,0.06636503374599813
476,0.09359280002249733,0.09359280002249733
477,0.09666661920739841,0.09666661920739841
478,0.06875328540267239,0.06875328540267239
479,0.021613271852374168,0.02489492811546714
480,-0.020320748444848748,-0.020320748444848748
481,-0.0022606627011880535,-0.0022606627011880535
482,0.19805615151015424,-0.008089253468662004
483,0.09920968734421735,0.010608290120928567
484,0.030519715670028688,0.024082856577896616
485,0.040677356202894484,0.007335471539383682
486,0.075067474060865,0.035649729367988305
487,0.043543857454339405,0.043543857454339405
488,0.04520451511332735,0.0005175052160889552
489,1.0,0.0020967076518945754
490,0.026613996514252537,0.08414285164815767
491,0.028632610896605497,0.01519979623452852
492,0.11913271351716226,0.0035177731615114766
493,-0.0022966402742982377,0.006970926802607016
494,0.026268310337284186,-0.0031520435684283953
495,0.013096053868396402,0.0074722467211996435
496,0.07382903381582837,0.07382903381582837
497,0.007499452744514461,0.034859036791869025
498,-0.005676126878130389,-0.006451612903225887
499,0.01294398290160322,0.01294398290160322
500,0.011996348850011143,0.02738107076323274
501,0.0941785089823299,0.09775964517120798
502,0.03301218177349209,0.05256593528277979
503,0.00849239988278704,0.034069525301781305
504,0.04682506724765803,0.0401721873736272
505,0.13207963219781205,0.11804449366232544
506,0.028893210263592907,0.028893210263592907
507,0.030735876812544874,0.030735876812544874
508,0.02583961567413389,0.02583961567413389
509,0.01573398919260538,0.01573398919260538
510,0.010704083982197448,0.005910366763924415
511,0.04714138383703113,-0.03265906095661882
512,0.20129587662133772,0.03124218144027567
513,0.006428235483056868,0.006428235483056868
514,-0.005586875605502411,-0.00063985167688975
515,0.004297718315355512,0.004297718315355512
516,0.042779498675056454,0.04499870469911224
517,0.005471336677663856,0.0781866628023208
518,-0.002758620689655061,0.04962125149261022
519,0.03222338163249046,0.03222338163249046
520,0.01880463382571032,0.01880463382571032
521,0.012302692664809474,0.012302692664809474
522,0.029897344762036784,0.029897344762036784
523,0.006383041396467729,0.006383041396467729
524,0.12868715350051646,0.041402771510478824
525,0.1236345423541702,0.025398625336016067
526,-0.0017798463407246855,0.005139636031707452
527,-0.014326578639827097,0.0011306682438454395
528,0.023949111687913017,0.013165421111186749
529,-0.0014134357552539269,0.008210581095482929
530,0.011980251532214882,0.011980251532214882
531,0.08048521389071946,0.022621249026552763
532,0.07180577938610794,0.06380663677966188
533,0.08254360372560156,0.07579936917355176
534,0.0008219178082191894,0.01099928328173559
535,0.0423365126377766,0.011647273763314668
536,0.027560678562112254,0.027560678562112254
537,0.07576778546937622,0.07576778546937622
538,0.005808970286432668,0.034174566781744936
539,-0.0008265834049806776,0.002456920477674085
540,0.0275639416834725,0.009684588954993929
541,0.05839540000887847,0.006176447088980135
542,-0.004453004789294004,0.0014160004390695855
543,0.048761294076389655,0.05248172727103946
544,0.0021242665956506795,0.06614068919917612
545,0.02964573254516142,0.017005937165879025
546,0.038492681314218874,0.05573804666523201
547,0.08565391440102124,0.08565391440102124
548,0.051464193509496665,-0.0009221712307924398
549,0.02231898981273007,0.007479298354613393
550,-0.03688592307110776,-0.03688592307110776
551,0.007590889495423321,0.026513377042371552
552,0.022481383352655364,0.022481383352655364
553,0.043649709599395195,0.043649709599395195
554,0.04763278902883925,0.04763278902883925
555,0.013191520048217307,0.013191520048217307
556,0.05056318543142728,0.05056318543142728
557,-0.0026353208834960476,-0.0026353208834960476
558,0.011978859026879536,0.025564647307562895
559,0.0012621329335906588,0.07214923914949654
560,0.05180309166933352,0.05427224593490107
561,0.017369100229181894,0.018416865577205274
562,0.023711378817647535,-0.004430584441404905
563,0.05087861683466598,0.049265173174016574
564,0.009918169939903933,0.009918169939903933
565,-0.03081695966907969,-0.03081695966907969
566,0.03004404014713856,0.03004404014713856
567,0.08712035273454032,0.06132449544888312
568,0.01404508705772399,0.02480339881717191
569,0.03620944963389985,0.03620944963389985
570,0.024314257814121384,0.024314257814121384
571,0.023233701648471276,0.023233701648471276
572,0.002466402487255137,0.002466402487255137
573,0.03669188062049596,0.02816591284706048
574,-0.0019261263672611265,-0.0019261263672611265
575,0.008883292149866266,0.008883292149866266
576,0.046213811226677094,-0.03978613762199247
577,0.18279560589541546,0.04138484005195615
578,0.05941849325071462,0.05941849325071462
579,0.21490717490627434,0.021481501047315044
580,0.03921410227974863,0.025196980557418164
581,0.12795782277745837,0.1422708518425918
582,0.02144513498829377,0.02144513498829377
583,0.07787894580178917,0.031876002727195346
584,0.0639145845661156,0.0639145845661156
585,-0.009454746244367538,0.002824578256898132
586,0.028449253068759648,0.0443332152457185
587,0.04090219592392752,-0.024500336825700984
588,-0.0006183238637124962,-0.0006183238637124962
589,0.05725513430757063,0.11777769747358909
590,-0.0073860625331213965,0.05582298451198262
591,-0.01260193591193575,-0.01260193591193575
592,-0.02441529093506604,0.028274546775423542
593,0.013031305431434327,0.013031305431434327
594,0.021614433209134427,0.011374448484735395
595,0.019158343877163003,0.036382777474110714
596,0.026631437686256913,0.0051103689404847245
597,0.0017880320272678951,0.029771542298427132
598,0.039796306287025025,0.039796306287025025
599,-0.020723047128879703,-0.020723047128879703
600,0.009706126008515644,0.009506716475191355
601,0.006275366535438682,0.02690256894636111
602,0.009232087927965055,-0.0053724405749697385
603,0.08241702294505193,0.07241377812681934
604,0.005295494796386496,0.005295494796386496
605,0.025332868543895635,0.0027350716384370428
606,0.009966675986606438,0.009966675986606438
607,0.033364497654712326,-0.004021567598079111
608,0.0008952551477172471,0.02154779969651003
609,0.11610433421092553,0.009821341430852911
610,0.015258638555051243,0.015258638555051243
611,0.04230425393241679,0.04230425393241679
612,-0.016782935311499027,0.027984644670831883
613,0.015760319877779767,0.015760319877779767
614,0.07629169059562746,0.017301551363876923
615,0.01120939535184967,0.01120939535184967
616,0.0264938907081198,0.0264938907081198
617,0.048014274568721725,0.048014274568721725
618,-0.004778555740356095,-0.0355309631052627
619,0.057149384491392924,0.057149384491392924
620,0.025882627470069367,0.025882627470069367
621,0.02788076716270609,0.0403449096138469
622,0.03879959960493735,0.03879959960493735
623,0.00791470178132183,0.00791470178132183
624,0.04256154648616671,0.04256154648616671
625,0.017894650642793695,0.04676950382167873
626,0.027642254359307013,0.013963720785673114
627,0.012617063791591937,0.03631971821225685
628,0.038418592416131284,0.015266762259976807
629,0.057048645194521165,0.019125530848458545
630,0.07539058117514624,0.04827666215942413
631,0.046944305733721894,0.046944305733721894
632,0.08390216987509362,0.08390216987509362
633,0.021037854156021742,0.05581952292267796
634,0.0011828861336444056,0.0011828861336444056
635,0.003968620212275216,0.003968620212275216
636,0.013142391738995283,0.013142391738995283
637,0.008936113402764227,0.008936113402764227
638,0.009163636363636122,0.009163636363636122
639,0.08390154217147423,0.08390154217147423
640,0.014404586164120178,0.014404586164120178
641,0.046423437412676814,0.046423437412676814
642,-0.005048543689320408,-0.007369758576874178
643,0.024170198808497956,0.020417274750476663
644,-0.008738239991991524,-0.008738239991991524
645,0.00890019452297592,0.018045903162197438
646,0.04118949844836054,0.04118949844836054
647,0.043494992466256766,-0.029593168159574003
648,0.021738256649010065,0.010512279607502612
649,0.022850996703410936,0.001588318679168949
650,inf,-0.04234678603716939
651,0.026812660768441892,0.026812660768441892
652,-0.01238711196796276,-0.01238711196796276
653,0.015487905800548837,0.015487905800548837
654,0.014899713467049058,-0.000712758374911044
655,0.01396847313338561,-0.005715220073451308
656,-0.031200576635257774,-0.012238549997656011
657,-0.00239714659981275,0.016758035651131566
658,0.047921187955429156,0.02952997893042897
659,0.09627286044592666,0.0549599207253418
660,inf,0.055932478203472746
661,0.0,0.011568868763534936
662,0.012442341705846018,0.012442341705846018
663,0.06668926095630182,0.03487052737366478
664,0.018302066847392596,0.034477045525759344
665,-0.047278422781942685,0.0028023825621841664
666,0.07448739644317108,0.07448739644317108
667,0.01048488271215115,0.021132844216628005
668,0.04437564857971851,0.004834256784859258
669,0.05796387751112018,0.05796387751112018
670,0.052720428448722524,0.052720428448722524
671,0.06436078695329234,0.05085763475650767
672,-0.0022727272727276287,0.00018779342723022937
673,0.05556956418641355,0.05556956418641355
674,-0.05851297425768272,-0.08791260087918323
675,0.010181481277362335,0.01628142772984742
676,0.038273793471618585,0.038273793471618585
677,-0.04692447606645731,-0.04692447606645731
678,0.116672313832143,0.000692905811998514
